created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Jan 13 13:20:13 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58816E+18";"1,74616E+18";vuxpx72129293;https://twitter.com/vuxpx72129293/status/1746160221989269945
Sat Jan 13 13:15:15 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,5878E+18";"1,74616E+18";ufuft14284917;https://twitter.com/ufuft14284917/status/1746158971897975192
Sat Jan 13 13:15:15 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58816E+18";"1,74616E+18";vuxpx72129293;https://twitter.com/vuxpx72129293/status/1746158969977008288
Sat Jan 13 13:10:13 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58827E+18";"1,74616E+18";wcqdi86596419;https://twitter.com/wcqdi86596419/status/1746157703418830997
Sat Jan 13 13:10:13 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,5878E+18";"1,74616E+18";ufuft14284917;https://twitter.com/ufuft14284917/status/1746157703121023174
Sat Jan 13 13:05:17 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58827E+18";"1,74616E+18";wcqdi86596419;https://twitter.com/wcqdi86596419/status/1746156462982795572
Sat Jan 13 13:05:15 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58818E+18";"1,74616E+18";akodc32817493;https://twitter.com/akodc32817493/status/1746156455231672510
Sat Jan 13 13:01:25 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58827E+18";"1,74616E+18";wcqdi86596419;https://twitter.com/wcqdi86596419/status/1746155489971314954
Sat Jan 13 13:01:25 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58818E+18";"1,74616E+18";akodc32817493;https://twitter.com/akodc32817493/status/1746155489845448760
Sat Jan 13 13:01:25 +0000 2024;"1,74616E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58726E+18";"1,74616E+18";pywih49433791;https://twitter.com/pywih49433791/status/1746155489635762640
Sat Jan 13 12:55:12 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58726E+18";"1,74615E+18";pywih49433791;https://twitter.com/pywih49433791/status/1746153926196363586
Sat Jan 13 12:55:12 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58818E+18";"1,74615E+18";akodc32817493;https://twitter.com/akodc32817493/status/1746153926196334885
Sat Jan 13 12:55:12 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58715E+18";"1,74615E+18";znyqq27595654;https://twitter.com/znyqq27595654/status/1746153926158643681
Sat Jan 13 12:50:13 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58715E+18";"1,74615E+18";znyqq27595654;https://twitter.com/znyqq27595654/status/1746152671789085065
Sat Jan 13 12:50:13 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58726E+18";"1,74615E+18";pywih49433791;https://twitter.com/pywih49433791/status/1746152671742996809
Sat Jan 13 12:50:13 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan daya saing ekonomi.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73687E+18";"1,74615E+18";MosesR17394;https://twitter.com/MosesR17394/status/1746152671210246157
Sat Jan 13 12:45:13 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,58715E+18";"1,74615E+18";znyqq27595654;https://twitter.com/znyqq27595654/status/1746151414169006270
Sat Jan 13 12:45:12 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu meningkatkan kualitas pendidikan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73687E+18";"1,74615E+18";MosesR17394;https://twitter.com/MosesR17394/status/1746151409202974886
Sat Jan 13 12:40:13 +0000 2024;"1,74615E+18";Mari kita pilih Ganjar Pranowo sebagai Presiden Republik Indonesia pada Pilpres 2024. Ganjar Pranowo adalah pemimpin yang mampu membawa Indonesia menjadi lebih baik.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK;0;0;0;0;in;"1,73687E+18";"1,74615E+18";MosesR17394;https://twitter.com/MosesR17394/status/1746150152912380009
Sat Jan 13 12:31:26 +0000 2024;"1,74615E+18";https://t.co/RVOmTTq6yP 👆Bukti nyata untuk Bawaslu dan KPU untuk mendepak Paslon capres dan cawapres 02 dari ajang pilpres 2024. Segera DISKUALIFIKASI capres &amp  cawapres 02....!!!!! #Haram milih presiden dinasti yg penuh kecurangan.;0;0;0;0;in;"1,5555E+18";"1,74615E+18";Alamsya44020702;https://twitter.com/Alamsya44020702/status/1746147942887739703
Sat Jan 13 10:40:16 +0000 2024;"1,74612E+18";Kami Masyarakat Banten akan Ikuti instruksi Ulama Kami untuk Dukung Ganjar-Mahfud untuk Menjadi Presiden Dan Wakil Presiden RI di Pilpres 2024 #GanjarMahfudM3nang #GanjarMahfud2024 #GanjarMahfud #abuyamuhtadi #banten https://t.co/q6TldWEz84;0;0;0;0;in;"1,7265E+18";"1,74612E+18";merahranger13;https://twitter.com/merahranger13/status/1746119966984966250
Sat Jan 13 10:37:53 +0000 2024;"1,74612E+18";@kompascom Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,60769E+18";"1,7461E+18";lastynx;https://twitter.com/lastynx/status/1746119370601111839
Sat Jan 13 07:48:10 +0000 2024;"1,74608E+18";@officialinews_ Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;0;0;0;in;"1,72866E+18";"1,74606E+18";sumbuli88;https://twitter.com/sumbuli88/status/1746076657491075396
Sat Jan 13 07:39:14 +0000 2024;"1,74607E+18";@officialinews_ Pilpres tahun 2024 pilih presiden yang membawa perubahan contohnya pak ganjar🔥;0;1;0;0;in;"1,73003E+18";"1,74597E+18";thisjoko1;https://twitter.com/thisjoko1/status/1746074408106750417
Sat Jan 13 05:13:05 +0000 2024;"1,74604E+18";Prabowo Cinta Rakyat Ternyata Ini Alasan Pendukung Presiden Jokowi Dukung Prabowo Gibran pada Pilpres 2024 - Portal Bandung Timur - Portal Bandung Timur https://t.co/OaumHWzFBz #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan;0;0;8;0;in;"8,14012E+17";"1,74604E+18";RondangKomariah;https://twitter.com/RondangKomariah/status/1746037629202681990
Sat Jan 13 04:53:18 +0000 2024;"1,74603E+18";ANIES BASWEDAN MENUNAIKAN SEMUA JANJI - JANJI POLITIKNYA DI JAKARTA... KALAU ANIES BASWEDAN JADI PRESIDEN INDONESIA LEBIH BANYAK LAGI KEBERKAHAN YG INSYA ALLAH BELIAU BISA HADIRKAN UNTUK INDONESIA  Pilih AMIN dan PKS di Pemilu dan Pilpres 2024 https://t.co/ach9w6sElm;0;1;5;16;in;158162219;"1,74603E+18";arwidodo;https://twitter.com/arwidodo/status/1746032649741775117
Sat Jan 13 04:49:35 +0000 2024;"1,74603E+18";"@prabowo 🥳 dulu Polo sekarang Tennis (cakep.), dulu Prabowo sekarang Anies (cakep.) 😁 Maaf pak Pilpres 2024 ini saya dukung &amp  pilih yang terbaik @aniesbaswedan Presiden RI ke 8 ☝ Semoga AMIN nomor 1 juara 1 menang 1 putaran. Aamiin 🇮🇩🇮🇩💯🇮🇩🇮🇩  #AMIN1kanIndonesia #AMINMenang1Putaran";0;0;0;0;in;2425211274;"1,74579E+18";sejahterahman;https://twitter.com/sejahterahman/status/1746031716530274609
Fri Jan 12 19:55:14 +0000 2024;"1,7459E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/1vInd9vXo1";0;0;0;0;in;"1,73687E+18";"1,7459E+18";CarlosPere11053;https://twitter.com/CarlosPere11053/status/1745897242467209526
Fri Jan 12 19:50:15 +0000 2024;"1,7459E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/BG7kU2wGX1";0;0;0;0;in;"1,73687E+18";"1,7459E+18";MalcolmCoh52918;https://twitter.com/MalcolmCoh52918/status/1745895986747088943
Fri Jan 12 19:45:20 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/KABSSt44Bl";0;0;0;0;in;"1,73687E+18";"1,74589E+18";CassandraB59231;https://twitter.com/CassandraB59231/status/1745894752694788305
Fri Jan 12 19:40:15 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/sBc5l4hQYP";0;0;0;0;in;"1,73687E+18";"1,74589E+18";UrijahNobl12226;https://twitter.com/UrijahNobl12226/status/1745893473255919663
Fri Jan 12 19:35:13 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/uTeRhOFtbX";0;0;0;0;in;"1,73687E+18";"1,74589E+18";ChungNolan93414;https://twitter.com/ChungNolan93414/status/1745892207058383113
Fri Jan 12 19:25:18 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/3zozWIOQwU";0;0;0;0;in;"1,73687E+18";"1,74589E+18";McguireAla7922;https://twitter.com/McguireAla7922/status/1745889711095153020
Fri Jan 12 19:20:18 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/zpymegU6XW";0;0;0;0;in;"1,73687E+18";"1,74589E+18";EmmaleeNas19720;https://twitter.com/EmmaleeNas19720/status/1745888449276649898
Fri Jan 12 19:15:18 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/qQQouEAAQO";0;0;0;0;in;"1,73687E+18";"1,74589E+18";buckley_ma49217;https://twitter.com/buckley_ma49217/status/1745887193883607149
Fri Jan 12 19:10:15 +0000 2024;"1,74589E+18";"Yuk, pilih Calon Presiden RI Ganjar Pranowo jadi Presiden Republik Indonesia di Pilpres 2024. #JNK #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKGanjarRI1GanjarRI1 https://t.co/navVjnNaye";0;0;0;0;in;"1,73687E+18";"1,74589E+18";EverettYos27899;https://twitter.com/EverettYos27899/status/1745885920673288627
Fri Jan 12 17:45:44 +0000 2024;"1,74586E+18";@CutSarina5 Aq lebih milih Pak prabowo subianto nomor urut 02 sudah jelas saat menjelang debat pilpres kemarin tau gk kata pk gus dur waktu beliau masi adavucapan beliau selalu menjadi kenyataan  kalaw pak prabowo adalah orang baik semoga tahun ini pak prabowo menjadi presiden 2024 Aminn🤲;0;0;0;0;in;"1,71444E+18";"1,74567E+18";NIAKUSNIAW14530;https://twitter.com/NIAKUSNIAW14530/status/1745864654642184283
